"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
22,0.92,1,0.96,0.493333333333333,0.44,0,0,2.04861111111111,0.833333333333333,"1"
23,0.946666666666667,1,0.966666666666667,0.453333333333333,0.386666666666667,0,0,1.98620689655172,2.4,"1"
24,0.926666666666667,1,0.973333333333333,0.546666666666667,0.4,0.0147058823529412,0,1.98630136986301,2.5,"1"
25,0.926666666666667,1,0.966666666666667,0.533333333333333,0.48,0,0,2.0551724137931,0.4,"1"
26,0.973333333333333,1,0.986666666666667,0.506666666666667,0.506666666666667,0,0,2.00675675675676,1.5,"1"
27,0.986666666666667,1,0.986666666666667,0.486666666666667,0.44,0,0.0136986301369863,1.99324324324324,2.5,"1"
28,0.986666666666667,1,0.993333333333333,0.453333333333333,0.4,0,0,2.01342281879195,0,"1"
29,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
30,1,1,1,0.526666666666667,0.506666666666667,0,0,2,NA,"1"
31,1,1,1,0.533333333333333,0.466666666666667,0,0,2,NA,"1"
32,1,1,1,0.54,0.426666666666667,0,0,2,NA,"1"
33,1,1,1,0.453333333333333,0.413333333333333,0,0,2,NA,"1"
34,1,1,1,0.466666666666667,0.44,0,0,2,NA,"1"
35,1,1,1,0.573333333333333,0.466666666666667,0,0,2,NA,"1"
36,1,1,1,0.54,0.386666666666667,0,0,2,NA,"1"
37,1,1,1,0.48,0.48,0,0,2,NA,"1"
38,1,1,1,0.466666666666667,0.413333333333333,0,0,2,NA,"1"
39,1,1,1,0.553333333333333,0.48,0,0,2,NA,"1"
40,1,1,1,0.5,0.373333333333333,0,0,2,NA,"1"
41,1,1,1,0.566666666666667,0.36,0,0,2,NA,"1"
42,1,1,1,0.453333333333333,0.44,0,0,2,NA,"1"
43,1,1,1,0.486666666666667,0.466666666666667,0,0,2,NA,"1"
44,1,1,1,0.54,0.466666666666667,0,0,2,NA,"1"
45,1,1,1,0.54,0.493333333333333,0,0,2,NA,"1"
46,1,1,1,0.426666666666667,0.44,0,0,2,NA,"1"
47,1,1,1,0.406666666666667,0.413333333333333,0,0,2,NA,"1"
48,1,1,1,0.48,0.453333333333333,0,0,2,NA,"1"
49,1,1,1,0.473333333333333,0.426666666666667,0,0,2,NA,"1"
50,1,1,1,0.526666666666667,0.493333333333333,0,0,2,NA,"1"
51,1,1,1,0.506666666666667,0.48,0,0,2,NA,"1"
52,1,1,1,0.546666666666667,0.373333333333333,0,0,2,NA,"1"
53,1,1,1,0.513333333333333,0.52,0,0,2,NA,"1"
54,1,1,1,0.58,0.413333333333333,0,0,2,NA,"1"
55,1,1,1,0.473333333333333,0.506666666666667,0,0,2,NA,"1"
56,1,1,1,0.526666666666667,0.453333333333333,0,0,2,NA,"1"
57,1,1,1,0.473333333333333,0.4,0,0,2,NA,"1"
58,1,1,1,0.533333333333333,0.453333333333333,0,0,2,NA,"1"
59,1,1,1,0.546666666666667,0.453333333333333,0,0,2,NA,"1"
60,1,1,1,0.533333333333333,0.453333333333333,0,0,2,NA,"1"
61,1,1,1,0.513333333333333,0.52,0,0,2,NA,"1"
62,1,1,1,0.513333333333333,0.44,0,0,2,NA,"1"
63,1,1,1,0.533333333333333,0.48,0,0,2,NA,"1"
64,1,1,1,0.473333333333333,0.453333333333333,0,0,2,NA,"1"
65,1,1,1,0.433333333333333,0.493333333333333,0,0,2,NA,"1"
66,1,1,1,0.42,0.48,0,0,2,NA,"1"
67,1,1,1,0.6,0.413333333333333,0,0,2,NA,"1"
68,1,1,1,0.44,0.44,0,0,2,NA,"1"
69,1,1,1,0.546666666666667,0.4,0,0,2,NA,"1"
70,1,1,1,0.486666666666667,0.453333333333333,0,0,2,NA,"1"
71,1,1,1,0.486666666666667,0.506666666666667,0,0,2,NA,"1"
72,1,1,1,0.486666666666667,0.48,0,0,2,NA,"1"
73,1,1,1,0.466666666666667,0.466666666666667,0,0,2,NA,"1"
74,1,1,1,0.473333333333333,0.413333333333333,0,0,2,NA,"1"
75,1,1,1,0.586666666666667,0.413333333333333,0,0,2,NA,"1"
76,1,1,1,0.44,0.4,0,0,2,NA,"1"
77,1,1,1,0.44,0.413333333333333,0,0,2,NA,"1"
78,1,1,1,0.5,0.466666666666667,0,0,2,NA,"1"
79,1,1,1,0.533333333333333,0.386666666666667,0,0,2,NA,"1"
80,1,1,1,0.56,0.44,0,0,2,NA,"1"
81,1,1,1,0.466666666666667,0.466666666666667,0,0,2,NA,"1"
82,1,1,1,0.506666666666667,0.48,0,0,2,NA,"1"
83,1,1,1,0.533333333333333,0.48,0,0,2,NA,"1"
84,1,1,1,0.526666666666667,0.52,0,0,2,NA,"1"
85,1,1,1,0.586666666666667,0.44,0,0,2,NA,"1"
86,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
87,1,1,1,0.513333333333333,0.44,0,0,2,NA,"1"
88,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
89,1,1,1,0.446666666666667,0.48,0,0,2,NA,"1"
90,1,1,1,0.5,0.44,0,0,2,NA,"1"
91,1,1,1,0.513333333333333,0.44,0,0,2,NA,"1"
92,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
93,1,1,1,0.493333333333333,0.426666666666667,0,0,2,NA,"1"
94,1,1,1,0.5,0.493333333333333,0,0,2,NA,"1"
95,1,1,1,0.54,0.44,0,0,2,NA,"1"
96,1,1,1,0.506666666666667,0.44,0,0,2,NA,"1"
97,1,1,1,0.526666666666667,0.44,0,0,2,NA,"1"
98,1,1,1,0.473333333333333,0.52,0,0,2,NA,"1"
99,1,1,1,0.493333333333333,0.466666666666667,0,0,2,NA,"1"
100,1,1,1,0.54,0.44,0,0,2,NA,"1"
101,1,1,1,0.54,0.4,0,0,2,NA,"1"
102,1,1,1,0.52,0.48,0,0,2,NA,"1"
103,1,1,1,0.46,0.44,0,0,2,NA,"1"
104,1,1,1,0.506666666666667,0.4,0,0,2,NA,"1"
105,1,1,1,0.486666666666667,0.493333333333333,0,0,2,NA,"1"
106,1,1,1,0.493333333333333,0.493333333333333,0,0,2,NA,"1"
107,1,1,1,0.42,0.466666666666667,0,0,2,NA,"1"
108,1,1,1,0.486666666666667,0.386666666666667,0,0,2,NA,"1"
109,1,1,1,0.453333333333333,0.4,0,0,2,NA,"1"
110,1,1,1,0.4,0.426666666666667,0,0,2,NA,"1"
111,1,1,1,0.426666666666667,0.426666666666667,0,0,2,NA,"1"
112,1,1,1,0.466666666666667,0.466666666666667,0,0,2,NA,"1"
113,1,1,1,0.486666666666667,0.44,0,0,2,NA,"1"
114,1,1,1,0.453333333333333,0.426666666666667,0,0,2,NA,"1"
115,1,1,1,0.5,0.44,0,0,2,NA,"1"
116,1,1,1,0.506666666666667,0.453333333333333,0,0,2,NA,"1"
117,1,1,1,0.48,0.44,0,0,2,NA,"1"
118,1,1,1,0.506666666666667,0.386666666666667,0,0,2,NA,"1"
119,1,1,1,0.493333333333333,0.44,0,0,2,NA,"1"
120,1,1,1,0.48,0.426666666666667,0,0,2,NA,"1"
121,1,1,1,0.48,0.4,0,0,2,NA,"1"
122,1,1,1,0.5,0.44,0,0,2,NA,"1"
123,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
124,1,1,1,0.48,0.453333333333333,0,0,2,NA,"1"
125,1,1,1,0.493333333333333,0.426666666666667,0,0,2,NA,"1"
126,1,1,1,0.506666666666667,0.52,0,0,2,NA,"1"
127,1,1,1,0.493333333333333,0.48,0,0,2,NA,"1"
128,1,1,1,0.566666666666667,0.48,0,0,2,NA,"1"
129,1,1,1,0.533333333333333,0.44,0,0,2,NA,"1"
130,1,1,1,0.513333333333333,0.466666666666667,0,0,2,NA,"1"
131,1,1,1,0.546666666666667,0.426666666666667,0,0,2,NA,"1"
132,1,1,1,0.526666666666667,0.48,0,0,2,NA,"1"
133,1,1,1,0.46,0.466666666666667,0,0,2,NA,"1"
134,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
135,1,1,1,0.52,0.4,0,0,2,NA,"1"
136,1,1,1,0.46,0.386666666666667,0,0,2,NA,"1"
137,1,1,1,0.486666666666667,0.493333333333333,0,0,2,NA,"1"
138,1,1,1,0.5,0.413333333333333,0,0,2,NA,"1"
139,1,1,1,0.593333333333333,0.373333333333333,0,0,2,NA,"1"
140,1,1,1,0.553333333333333,0.493333333333333,0,0,2,NA,"1"
141,1,1,1,0.493333333333333,0.453333333333333,0,0,2,NA,"1"
142,1,1,1,0.506666666666667,0.453333333333333,0,0,2,NA,"1"
143,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
144,1,1,1,0.533333333333333,0.4,0,0,2,NA,"1"
145,1,1,1,0.52,0.506666666666667,0,0,2,NA,"1"
146,1,1,1,0.586666666666667,0.493333333333333,0,0,2,NA,"1"
147,1,1,1,0.54,0.44,0,0,2,NA,"1"
148,1,1,1,0.473333333333333,0.44,0,0,2,NA,"1"
149,1,1,1,0.466666666666667,0.48,0,0,2,NA,"1"
150,1,1,1,0.526666666666667,0.453333333333333,0,0,2,NA,"1"
151,1,1,1,0.526666666666667,0.44,0,0,2,NA,"1"
152,1,1,1,0.493333333333333,0.453333333333333,0,0,2,NA,"1"
153,1,1,1,0.54,0.413333333333333,0,0,2,NA,"1"
154,1,1,1,0.54,0.466666666666667,0,0,2,NA,"1"
155,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
156,1,1,1,0.5,0.466666666666667,0,0,2,NA,"1"
157,1,1,1,0.486666666666667,0.466666666666667,0,0,2,NA,"1"
158,1,1,1,0.486666666666667,0.506666666666667,0,0,2,NA,"1"
159,1,1,1,0.48,0.413333333333333,0,0,2,NA,"1"
160,1,1,1,0.426666666666667,0.44,0,0,2,NA,"1"
161,1,1,1,0.533333333333333,0.426666666666667,0,0,2,NA,"1"
162,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
163,1,1,1,0.553333333333333,0.413333333333333,0,0,2,NA,"1"
164,1,1,1,0.513333333333333,0.533333333333333,0,0,2,NA,"1"
165,1,1,1,0.46,0.413333333333333,0,0,2,NA,"1"
166,1,1,1,0.46,0.466666666666667,0,0,2,NA,"1"
167,1,1,1,0.4,0.52,0,0,2,NA,"1"
168,1,1,1,0.46,0.413333333333333,0,0,2,NA,"1"
169,1,1,1,0.44,0.453333333333333,0,0,2,NA,"1"
170,1,1,1,0.513333333333333,0.413333333333333,0,0,2,NA,"1"
171,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
172,1,1,1,0.553333333333333,0.56,0,0,2,NA,"1"
173,1,1,1,0.546666666666667,0.493333333333333,0,0,2,NA,"1"
174,1,1,1,0.486666666666667,0.48,0,0,2,NA,"1"
175,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
176,1,1,1,0.413333333333333,0.48,0,0,2,NA,"1"
177,1,1,1,0.58,0.453333333333333,0,0,2,NA,"1"
178,1,1,1,0.546666666666667,0.413333333333333,0,0,2,NA,"1"
179,1,1,1,0.473333333333333,0.413333333333333,0,0,2,NA,"1"
180,1,1,1,0.466666666666667,0.4,0,0,2,NA,"1"
181,1,1,1,0.546666666666667,0.426666666666667,0,0,2,NA,"1"
182,1,1,1,0.5,0.52,0,0,2,NA,"1"
183,1,1,1,0.513333333333333,0.453333333333333,0,0,2,NA,"1"
184,1,1,1,0.526666666666667,0.44,0,0,2,NA,"1"
185,1,1,1,0.493333333333333,0.4,0,0,2,NA,"1"
186,1,1,1,0.546666666666667,0.453333333333333,0,0,2,NA,"1"
187,1,1,1,0.56,0.426666666666667,0,0,2,NA,"1"
188,1,1,1,0.513333333333333,0.413333333333333,0,0,2,NA,"1"
189,1,1,1,0.46,0.4,0,0,2,NA,"1"
190,1,1,1,0.446666666666667,0.386666666666667,0,0,2,NA,"1"
191,1,1,1,0.52,0.413333333333333,0,0,2,NA,"1"
192,1,1,1,0.553333333333333,0.573333333333333,0,0,2,NA,"1"
193,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
194,1,1,1,0.493333333333333,0.48,0,0,2,NA,"1"
195,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
196,1,1,1,0.58,0.466666666666667,0,0,2,NA,"1"
197,1,1,1,0.533333333333333,0.52,0,0,2,NA,"1"
198,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
199,1,1,1,0.466666666666667,0.426666666666667,0,0,2,NA,"1"
200,1,1,1,0.446666666666667,NA,NA,NA,NA,NA,"1"
1,0.526666666666667,0.56,0.546666666666667,0.506666666666667,0.56,0.0945945945945946,0.0921052631578947,2.29268292682927,1.64705882352941,"2"
2,0.533333333333333,0.586666666666667,0.553333333333333,0.473333333333333,0.506666666666667,0.0632911392405063,0.0845070422535211,2.20481927710843,1.74626865671642,"2"
3,0.566666666666667,0.586666666666667,0.593333333333333,0.52,0.413333333333333,0.0416666666666667,0.0897435897435897,2.17977528089888,1.73770491803279,"2"
4,0.68,0.56,0.64,0.466666666666667,0.44,0.0625,0.114285714285714,2,2,"2"
5,0.726666666666667,0.573333333333333,0.626666666666667,0.44,0.506666666666667,0.0476190476190476,0.0303030303030303,2.28723404255319,1.51785714285714,"2"
6,0.793333333333333,0.606666666666667,0.713333333333333,0.486666666666667,0.52,0.012987012987013,0.0547945205479452,2.10280373831776,1.74418604651163,"2"
7,0.793333333333333,0.66,0.7,0.433333333333333,0.493333333333333,0.0352941176470588,0.0461538461538462,2.14285714285714,1.66666666666667,"2"
8,0.793333333333333,0.68,0.773333333333333,0.446666666666667,0.48,0.0240963855421687,0,2.11206896551724,1.61764705882353,"2"
9,0.813333333333333,0.733333333333333,0.72,0.533333333333333,0.546666666666667,0.0571428571428571,0.05,2.11111111111111,1.71428571428571,"2"
10,0.806666666666667,0.726666666666667,0.74,0.466666666666667,0.453333333333333,0.0125,0,2.22522522522523,1.35897435897436,"2"
11,0.873333333333333,0.7,0.806666666666667,0.546666666666667,0.506666666666667,0.0441176470588235,0.0121951219512195,2.0495867768595,1.79310344827586,"2"
12,0.86,0.686666666666667,0.76,0.513333333333333,0.426666666666667,0.0136986301369863,0.025974025974026,2.19298245614035,1.38888888888889,"2"
13,0.866666666666667,0.74,0.84,0.52,0.466666666666667,0.0416666666666667,0.0128205128205128,2.00793650793651,1.95833333333333,"2"
14,0.853333333333333,0.673333333333333,0.746666666666667,0.446666666666667,0.44,0.0240963855421687,0.0149253731343284,2.02678571428571,1.92105263157895,"2"
15,0.866666666666667,0.666666666666667,0.72,0.566666666666667,0.52,0.0769230769230769,0.0117647058823529,2.25925925925926,1.33333333333333,"2"
16,0.893333333333333,0.753333333333333,0.8,0.506666666666667,0.56,0.0135135135135135,0.0131578947368421,2.10833333333333,1.56666666666667,"2"
17,0.906666666666667,0.786666666666667,0.806666666666667,0.46,0.413333333333333,0.0123456790123457,0.0144927536231884,2.20661157024793,1.13793103448276,"2"
18,0.88,0.886666666666667,0.893333333333333,0.506666666666667,0.493333333333333,0,0.0394736842105263,1.95522388059702,2.375,"2"
19,0.886666666666667,0.96,0.906666666666667,0.44,0.466666666666667,0,0.0151515151515152,2.11764705882353,0.857142857142857,"2"
20,0.886666666666667,1,0.953333333333333,0.52,0.48,0,0,2.02097902097902,1.57142857142857,"2"
21,0.92,1,0.946666666666667,0.506666666666667,0.426666666666667,0,0.0131578947368421,1.95070422535211,2.875,"2"
22,0.853333333333333,1,0.946666666666667,0.533333333333333,0.493333333333333,0.0142857142857143,0.0125,1.97887323943662,2.375,"2"
23,0.88,1,0.946666666666667,0.446666666666667,0.44,0,0,2.07042253521127,0.75,"2"
24,0.906666666666667,1,0.946666666666667,0.52,0.506666666666667,0,0,2.03521126760563,1.375,"2"
25,0.92,1,0.96,0.513333333333333,0.44,0,0,2.06944444444444,0.333333333333333,"2"
26,0.973333333333333,1,0.986666666666667,0.446666666666667,0.493333333333333,0,0,2.02702702702703,0,"2"
27,0.986666666666667,1,0.986666666666667,0.526666666666667,0.386666666666667,0,0,2.02702702702703,0,"2"
28,1,1,1,0.506666666666667,0.413333333333333,0,0,2,NA,"2"
29,1,1,1,0.493333333333333,0.413333333333333,0,0,2,NA,"2"
30,1,1,1,0.54,0.44,0,0,2,NA,"2"
31,1,1,1,0.5,0.48,0,0,2,NA,"2"
32,1,1,1,0.52,0.44,0,0,2,NA,"2"
33,1,1,1,0.553333333333333,0.44,0,0,2,NA,"2"
34,1,1,1,0.54,0.453333333333333,0,0,2,NA,"2"
35,1,1,1,0.54,0.48,0,0,2,NA,"2"
36,1,1,1,0.48,0.48,0,0,2,NA,"2"
37,1,1,1,0.513333333333333,0.413333333333333,0,0,2,NA,"2"
38,1,1,1,0.486666666666667,0.4,0,0,2,NA,"2"
39,1,1,1,0.513333333333333,0.4,0,0,2,NA,"2"
40,1,1,1,0.46,0.413333333333333,0,0,2,NA,"2"
41,1,1,1,0.466666666666667,0.506666666666667,0,0,2,NA,"2"
42,1,1,1,0.526666666666667,0.426666666666667,0,0,2,NA,"2"
43,1,1,1,0.486666666666667,0.506666666666667,0,0,2,NA,"2"
44,1,1,1,0.566666666666667,0.466666666666667,0,0,2,NA,"2"
45,1,1,1,0.493333333333333,0.493333333333333,0,0,2,NA,"2"
46,1,1,1,0.46,0.36,0,0,2,NA,"2"
47,1,1,1,0.493333333333333,0.44,0,0,2,NA,"2"
48,1,1,1,0.486666666666667,0.466666666666667,0,0,2,NA,"2"
49,1,1,1,0.533333333333333,0.48,0,0,2,NA,"2"
50,1,1,1,0.52,0.493333333333333,0,0,2,NA,"2"
51,1,1,1,0.446666666666667,0.426666666666667,0,0,2,NA,"2"
52,1,1,1,0.486666666666667,0.493333333333333,0,0,2,NA,"2"
53,1,1,1,0.54,0.453333333333333,0,0,2,NA,"2"
54,1,1,1,0.466666666666667,0.36,0,0,2,NA,"2"
55,1,1,1,0.533333333333333,0.466666666666667,0,0,2,NA,"2"
56,1,1,1,0.546666666666667,0.413333333333333,0,0,2,NA,"2"
57,1,1,1,0.533333333333333,0.493333333333333,0,0,2,NA,"2"
58,1,1,1,0.566666666666667,0.453333333333333,0,0,2,NA,"2"
59,1,1,1,0.54,0.466666666666667,0,0,2,NA,"2"
60,1,1,1,0.466666666666667,0.4,0,0,2,NA,"2"
61,1,1,1,0.566666666666667,0.52,0,0,2,NA,"2"
62,1,1,1,0.486666666666667,0.493333333333333,0,0,2,NA,"2"
63,1,1,1,0.506666666666667,0.493333333333333,0,0,2,NA,"2"
64,1,1,1,0.48,0.453333333333333,0,0,2,NA,"2"
65,1,1,1,0.506666666666667,0.453333333333333,0,0,2,NA,"2"
66,1,1,1,0.433333333333333,0.466666666666667,0,0,2,NA,"2"
67,1,1,1,0.44,0.453333333333333,0,0,2,NA,"2"
68,1,1,1,0.493333333333333,0.453333333333333,0,0,2,NA,"2"
69,1,1,1,0.486666666666667,0.44,0,0,2,NA,"2"
70,1,1,1,0.54,0.52,0,0,2,NA,"2"
71,1,1,1,0.426666666666667,0.466666666666667,0,0,2,NA,"2"
72,1,1,1,0.54,0.44,0,0,2,NA,"2"
73,1,1,1,0.5,0.466666666666667,0,0,2,NA,"2"
74,1,1,1,0.466666666666667,0.493333333333333,0,0,2,NA,"2"
75,1,1,1,0.533333333333333,0.48,0,0,2,NA,"2"
76,1,1,1,0.573333333333333,0.546666666666667,0,0,2,NA,"2"
77,1,1,1,0.56,0.413333333333333,0,0,2,NA,"2"
78,1,1,1,0.54,0.493333333333333,0,0,2,NA,"2"
79,1,1,1,0.446666666666667,0.386666666666667,0,0,2,NA,"2"
80,1,1,1,0.513333333333333,0.52,0,0,2,NA,"2"
81,1,1,1,0.446666666666667,0.44,0,0,2,NA,"2"
82,1,1,1,0.526666666666667,0.48,0,0,2,NA,"2"
83,1,1,1,0.44,0.453333333333333,0,0,2,NA,"2"
84,1,1,1,0.473333333333333,0.466666666666667,0,0,2,NA,"2"
85,1,1,1,0.433333333333333,0.4,0,0,2,NA,"2"
86,1,1,1,0.473333333333333,0.466666666666667,0,0,2,NA,"2"
87,1,1,1,0.466666666666667,0.48,0,0,2,NA,"2"
88,1,1,1,0.546666666666667,0.426666666666667,0,0,2,NA,"2"
89,1,1,1,0.526666666666667,0.466666666666667,0,0,2,NA,"2"
90,1,1,1,0.586666666666667,0.426666666666667,0,0,2,NA,"2"
91,1,1,1,0.453333333333333,0.48,0,0,2,NA,"2"
92,1,1,1,0.513333333333333,0.48,0,0,2,NA,"2"
93,1,1,1,0.46,0.426666666666667,0,0,2,NA,"2"
94,1,1,1,0.493333333333333,0.386666666666667,0,0,2,NA,"2"
95,1,1,1,0.56,0.453333333333333,0,0,2,NA,"2"
96,1,1,1,0.526666666666667,0.44,0,0,2,NA,"2"
97,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"2"
98,1,1,1,0.513333333333333,0.44,0,0,2,NA,"2"
99,1,1,1,0.506666666666667,0.586666666666667,0,0,2,NA,"2"
100,1,1,1,0.506666666666667,0.44,0,0,2,NA,"2"
101,1,1,1,0.526666666666667,0.426666666666667,0,0,2,NA,"2"
102,1,1,1,0.533333333333333,0.453333333333333,0,0,2,NA,"2"
103,1,1,1,0.52,0.44,0,0,2,NA,"2"
104,1,1,1,0.533333333333333,0.426666666666667,0,0,2,NA,"2"
105,1,1,1,0.553333333333333,0.52,0,0,2,NA,"2"
106,1,1,1,0.5,0.493333333333333,0,0,2,NA,"2"
107,1,1,1,0.513333333333333,0.386666666666667,0,0,2,NA,"2"
108,1,1,1,0.52,0.453333333333333,0,0,2,NA,"2"
109,1,1,1,0.52,0.453333333333333,0,0,2,NA,"2"
110,1,1,1,0.466666666666667,0.413333333333333,0,0,2,NA,"2"
111,1,1,1,0.473333333333333,0.44,0,0,2,NA,"2"
112,1,1,1,0.5,0.453333333333333,0,0,2,NA,"2"
113,1,1,1,0.48,0.413333333333333,0,0,2,NA,"2"
114,1,1,1,0.52,0.466666666666667,0,0,2,NA,"2"
115,1,1,1,0.48,0.44,0,0,2,NA,"2"
116,1,1,1,0.5,0.493333333333333,0,0,2,NA,"2"
117,1,1,1,0.466666666666667,0.44,0,0,2,NA,"2"
118,1,1,1,0.533333333333333,0.44,0,0,2,NA,"2"
119,1,1,1,0.5,0.426666666666667,0,0,2,NA,"2"
120,1,1,1,0.486666666666667,0.48,0,0,2,NA,"2"
121,1,1,1,0.466666666666667,0.453333333333333,0,0,2,NA,"2"
122,1,1,1,0.566666666666667,0.4,0,0,2,NA,"2"
123,1,1,1,0.48,0.466666666666667,0,0,2,NA,"2"
124,1,1,1,0.433333333333333,0.466666666666667,0,0,2,NA,"2"
125,1,1,1,0.486666666666667,0.44,0,0,2,NA,"2"
126,1,1,1,0.546666666666667,0.413333333333333,0,0,2,NA,"2"
127,1,1,1,0.44,0.493333333333333,0,0,2,NA,"2"
128,1,1,1,0.506666666666667,0.386666666666667,0,0,2,NA,"2"
129,1,1,1,0.493333333333333,0.426666666666667,0,0,2,NA,"2"
130,1,1,1,0.513333333333333,0.466666666666667,0,0,2,NA,"2"
131,1,1,1,0.526666666666667,0.466666666666667,0,0,2,NA,"2"
132,1,1,1,0.506666666666667,0.48,0,0,2,NA,"2"
133,1,1,1,0.54,0.52,0,0,2,NA,"2"
134,1,1,1,0.486666666666667,0.4,0,0,2,NA,"2"
135,1,1,1,0.486666666666667,0.48,0,0,2,NA,"2"
136,1,1,1,0.486666666666667,0.48,0,0,2,NA,"2"
137,1,1,1,0.44,0.48,0,0,2,NA,"2"
138,1,1,1,0.553333333333333,0.493333333333333,0,0,2,NA,"2"
139,1,1,1,0.526666666666667,0.386666666666667,0,0,2,NA,"2"
140,1,1,1,0.486666666666667,0.44,0,0,2,NA,"2"
141,1,1,1,0.426666666666667,0.386666666666667,0,0,2,NA,"2"
142,1,1,1,0.56,0.586666666666667,0,0,2,NA,"2"
143,1,1,1,0.446666666666667,0.44,0,0,2,NA,"2"
144,1,1,1,0.513333333333333,0.506666666666667,0,0,2,NA,"2"
145,1,1,1,0.586666666666667,0.533333333333333,0,0,2,NA,"2"
146,1,1,1,0.56,0.466666666666667,0,0,2,NA,"2"
147,1,1,1,0.553333333333333,0.466666666666667,0,0,2,NA,"2"
148,1,1,1,0.513333333333333,0.48,0,0,2,NA,"2"
149,1,1,1,0.466666666666667,0.453333333333333,0,0,2,NA,"2"
150,1,1,1,0.56,0.413333333333333,0,0,2,NA,"2"
151,1,1,1,0.466666666666667,0.413333333333333,0,0,2,NA,"2"
152,1,1,1,0.453333333333333,0.466666666666667,0,0,2,NA,"2"
153,1,1,1,0.546666666666667,0.453333333333333,0,0,2,NA,"2"
154,1,1,1,0.54,0.52,0,0,2,NA,"2"
155,1,1,1,0.533333333333333,0.493333333333333,0,0,2,NA,"2"
156,1,1,1,0.453333333333333,0.413333333333333,0,0,2,NA,"2"
157,1,1,1,0.566666666666667,0.466666666666667,0,0,2,NA,"2"
158,1,1,1,0.446666666666667,0.493333333333333,0,0,2,NA,"2"
