"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
27,1,0.953333333333333,0.973333333333333,0.446666666666667,0.386666666666667,0,0.0149253731343284,1.94520547945205,4,"1"
28,1,0.96,0.98,0.473333333333333,0.36,0,0,2.04081632653061,0,"1"
29,1,0.94,0.973333333333333,0.46,0.4,0,0,2.02054794520548,1.25,"1"
30,1,0.94,0.973333333333333,0.54,0.346666666666667,0,0,2.02739726027397,1,"1"
31,1,0.96,0.986666666666667,0.493333333333333,0.413333333333333,0,0,2,2,"1"
32,1,0.953333333333333,0.973333333333333,0.5,0.4,0,0,2.02054794520548,1.25,"1"
33,1,0.973333333333333,0.993333333333333,0.593333333333333,0.4,0,0,2.01342281879195,0,"1"
34,1,0.986666666666667,0.986666666666667,0.52,0.373333333333333,0,0,1.97972972972973,3.5,"1"
35,1,0.98,0.986666666666667,0.44,0.426666666666667,0,0,2.02702702702703,0,"1"
36,1,0.98,1,0.46,0.333333333333333,0,0,2,NA,"1"
37,1,0.98,0.986666666666667,0.54,0.4,0,0,1.97297297297297,4,"1"
38,1,0.986666666666667,0.986666666666667,0.473333333333333,0.413333333333333,0,0,2,2,"1"
39,1,0.986666666666667,0.993333333333333,0.506666666666667,0.4,0,0,2.01342281879195,0,"1"
40,1,1,1,0.493333333333333,0.386666666666667,0,0,2,NA,"1"
41,1,1,1,0.466666666666667,0.346666666666667,0,0,2,NA,"1"
42,1,1,1,0.466666666666667,0.426666666666667,0,0,2,NA,"1"
43,1,1,1,0.406666666666667,0.346666666666667,0,0,2,NA,"1"
44,1,1,1,0.606666666666667,0.373333333333333,0,0,2,NA,"1"
45,1,1,1,0.493333333333333,0.346666666666667,0,0,2,NA,"1"
46,1,1,1,0.533333333333333,0.48,0,0,2,NA,"1"
47,1,1,1,0.546666666666667,0.4,0,0,2,NA,"1"
48,1,1,1,0.426666666666667,0.413333333333333,0,0,2,NA,"1"
49,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
50,1,1,1,0.506666666666667,0.373333333333333,0,0,2,NA,"1"
51,1,1,1,0.533333333333333,0.413333333333333,0,0,2,NA,"1"
52,1,1,1,0.5,0.36,0,0,2,NA,"1"
53,1,1,1,0.473333333333333,0.44,0,0,2,NA,"1"
54,1,1,1,0.533333333333333,0.453333333333333,0,0,2,NA,"1"
55,1,1,1,0.506666666666667,0.386666666666667,0,0,2,NA,"1"
56,1,1,1,0.413333333333333,0.333333333333333,0,0,2,NA,"1"
57,1,1,1,0.453333333333333,0.386666666666667,0,0,2,NA,"1"
58,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
59,1,1,1,0.48,0.413333333333333,0,0,2,NA,"1"
60,1,1,1,0.513333333333333,0.386666666666667,0,0,2,NA,"1"
61,1,1,1,0.533333333333333,0.4,0,0,2,NA,"1"
62,1,1,1,0.44,0.426666666666667,0,0,2,NA,"1"
63,1,1,1,0.466666666666667,0.413333333333333,0,0,2,NA,"1"
64,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
65,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
66,1,1,1,0.5,0.373333333333333,0,0,2,NA,"1"
67,1,1,1,0.466666666666667,0.346666666666667,0,0,2,NA,"1"
68,1,1,1,0.526666666666667,0.373333333333333,0,0,2,NA,"1"
69,1,1,1,0.5,0.373333333333333,0,0,2,NA,"1"
70,1,1,1,0.486666666666667,0.4,0,0,2,NA,"1"
71,1,1,1,0.46,0.4,0,0,2,NA,"1"
72,1,1,1,0.486666666666667,0.4,0,0,2,NA,"1"
73,1,1,1,0.506666666666667,0.453333333333333,0,0,2,NA,"1"
74,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
75,1,1,1,0.46,0.466666666666667,0,0,2,NA,"1"
76,1,1,1,0.493333333333333,0.44,0,0,2,NA,"1"
77,1,1,1,0.553333333333333,0.493333333333333,0,0,2,NA,"1"
78,1,1,1,0.553333333333333,0.426666666666667,0,0,2,NA,"1"
79,1,1,1,0.46,0.413333333333333,0,0,2,NA,"1"
80,1,1,1,0.426666666666667,0.4,0,0,2,NA,"1"
81,1,1,1,0.506666666666667,0.373333333333333,0,0,2,NA,"1"
82,1,1,1,0.48,0.426666666666667,0,0,2,NA,"1"
83,1,1,1,0.473333333333333,0.373333333333333,0,0,2,NA,"1"
84,1,1,1,0.453333333333333,0.373333333333333,0,0,2,NA,"1"
85,1,1,1,0.526666666666667,0.44,0,0,2,NA,"1"
86,1,1,1,0.506666666666667,0.373333333333333,0,0,2,NA,"1"
87,1,1,1,0.546666666666667,0.426666666666667,0,0,2,NA,"1"
88,1,1,1,0.56,0.413333333333333,0,0,2,NA,"1"
89,1,1,1,0.473333333333333,0.413333333333333,0,0,2,NA,"1"
90,1,1,1,0.54,0.4,0,0,2,NA,"1"
91,1,1,1,0.52,0.373333333333333,0,0,2,NA,"1"
92,1,1,1,0.466666666666667,0.333333333333333,0,0,2,NA,"1"
93,1,1,1,0.513333333333333,0.426666666666667,0,0,2,NA,"1"
94,1,1,1,0.406666666666667,0.4,0,0,2,NA,"1"
95,1,1,1,0.586666666666667,0.426666666666667,0,0,2,NA,"1"
96,1,1,1,0.513333333333333,0.36,0,0,2,NA,"1"
97,1,1,1,0.426666666666667,0.453333333333333,0,0,2,NA,"1"
98,1,1,1,0.513333333333333,0.36,0,0,2,NA,"1"
99,1,1,1,0.48,0.413333333333333,0,0,2,NA,"1"
100,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
101,1,1,1,0.506666666666667,0.373333333333333,0,0,2,NA,"1"
102,1,1,1,0.466666666666667,0.333333333333333,0,0,2,NA,"1"
103,1,1,1,0.506666666666667,0.373333333333333,0,0,2,NA,"1"
104,1,1,1,0.56,0.453333333333333,0,0,2,NA,"1"
105,1,1,1,0.54,0.426666666666667,0,0,2,NA,"1"
106,1,1,1,0.506666666666667,0.453333333333333,0,0,2,NA,"1"
107,1,1,1,0.48,0.373333333333333,0,0,2,NA,"1"
108,1,1,1,0.44,0.36,0,0,2,NA,"1"
109,1,1,1,0.48,0.4,0,0,2,NA,"1"
110,1,1,1,0.48,0.453333333333333,0,0,2,NA,"1"
111,1,1,1,0.506666666666667,0.4,0,0,2,NA,"1"
112,1,1,1,0.533333333333333,0.4,0,0,2,NA,"1"
113,1,1,1,0.46,0.36,0,0,2,NA,"1"
114,1,1,1,0.513333333333333,0.386666666666667,0,0,2,NA,"1"
115,1,1,1,0.446666666666667,0.333333333333333,0,0,2,NA,"1"
116,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
117,1,1,1,0.466666666666667,0.36,0,0,2,NA,"1"
118,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
119,1,1,1,0.48,0.44,0,0,2,NA,"1"
120,1,1,1,0.486666666666667,0.346666666666667,0,0,2,NA,"1"
121,1,1,1,0.433333333333333,0.426666666666667,0,0,2,NA,"1"
122,1,1,1,0.566666666666667,0.413333333333333,0,0,2,NA,"1"
123,1,1,1,0.48,0.386666666666667,0,0,2,NA,"1"
124,1,1,1,0.446666666666667,0.413333333333333,0,0,2,NA,"1"
125,1,1,1,0.553333333333333,0.466666666666667,0,0,2,NA,"1"
126,1,1,1,0.52,0.386666666666667,0,0,2,NA,"1"
127,1,1,1,0.473333333333333,0.4,0,0,2,NA,"1"
128,1,1,1,0.48,0.453333333333333,0,0,2,NA,"1"
129,1,1,1,0.433333333333333,0.386666666666667,0,0,2,NA,"1"
130,1,1,1,0.506666666666667,0.453333333333333,0,0,2,NA,"1"
131,1,1,1,0.533333333333333,0.426666666666667,0,0,2,NA,"1"
132,1,1,1,0.486666666666667,0.36,0,0,2,NA,"1"
133,1,1,1,0.52,0.426666666666667,0,0,2,NA,"1"
134,1,1,1,0.586666666666667,0.4,0,0,2,NA,"1"
135,1,1,1,0.486666666666667,0.453333333333333,0,0,2,NA,"1"
136,1,1,1,0.493333333333333,0.373333333333333,0,0,2,NA,"1"
137,1,1,1,0.426666666666667,0.4,0,0,2,NA,"1"
138,1,1,1,0.553333333333333,0.413333333333333,0,0,2,NA,"1"
139,1,1,1,0.526666666666667,0.333333333333333,0,0,2,NA,"1"
140,1,1,1,0.52,0.373333333333333,0,0,2,NA,"1"
141,1,1,1,0.546666666666667,0.333333333333333,0,0,2,NA,"1"
142,1,1,1,0.473333333333333,0.453333333333333,0,0,2,NA,"1"
143,1,1,1,0.506666666666667,0.413333333333333,0,0,2,NA,"1"
144,1,1,1,0.513333333333333,0.413333333333333,0,0,2,NA,"1"
145,1,1,1,0.48,0.346666666666667,0,0,2,NA,"1"
146,1,1,1,0.506666666666667,0.413333333333333,0,0,2,NA,"1"
147,1,1,1,0.466666666666667,0.44,0,0,2,NA,"1"
148,1,1,1,0.513333333333333,0.48,0,0,2,NA,"1"
149,1,1,1,0.54,0.373333333333333,0,0,2,NA,"1"
150,1,1,1,0.473333333333333,0.386666666666667,0,0,2,NA,"1"
151,1,1,1,0.533333333333333,0.413333333333333,0,0,2,NA,"1"
152,1,1,1,0.433333333333333,0.4,0,0,2,NA,"1"
153,1,1,1,0.546666666666667,0.413333333333333,0,0,2,NA,"1"
154,1,1,1,0.546666666666667,0.413333333333333,0,0,2,NA,"1"
155,1,1,1,0.473333333333333,0.386666666666667,0,0,2,NA,"1"
156,1,1,1,0.493333333333333,0.333333333333333,0,0,2,NA,"1"
157,1,1,1,0.526666666666667,0.386666666666667,0,0,2,NA,"1"
158,1,1,1,0.533333333333333,0.386666666666667,0,0,2,NA,"1"
159,1,1,1,0.493333333333333,0.386666666666667,0,0,2,NA,"1"
160,1,1,1,0.546666666666667,0.386666666666667,0,0,2,NA,"1"
161,1,1,1,0.44,0.36,0,0,2,NA,"1"
162,1,1,1,0.466666666666667,0.453333333333333,0,0,2,NA,"1"
163,1,1,1,0.473333333333333,0.373333333333333,0,0,2,NA,"1"
164,1,1,1,0.533333333333333,0.44,0,0,2,NA,"1"
165,1,1,1,0.5,0.4,0,0,2,NA,"1"
166,1,1,1,0.48,0.44,0,0,2,NA,"1"
167,1,1,1,0.5,0.426666666666667,0,0,2,NA,"1"
168,1,1,1,0.546666666666667,0.4,0,0,2,NA,"1"
169,1,1,1,0.52,0.373333333333333,0,0,2,NA,"1"
170,1,1,1,0.38,0.4,0,0,2,NA,"1"
171,1,1,1,0.486666666666667,0.466666666666667,0,0,2,NA,"1"
172,1,1,1,0.546666666666667,0.44,0,0,2,NA,"1"
173,1,1,1,0.52,0.426666666666667,0,0,2,NA,"1"
174,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
175,1,1,1,0.566666666666667,0.44,0,0,2,NA,"1"
176,1,1,1,0.453333333333333,0.44,0,0,2,NA,"1"
177,1,1,1,0.46,0.52,0,0,2,NA,"1"
178,1,1,1,0.52,0.36,0,0,2,NA,"1"
179,1,1,1,0.506666666666667,0.4,0,0,2,NA,"1"
180,1,1,1,0.54,0.346666666666667,0,0,2,NA,"1"
181,1,1,1,0.5,0.413333333333333,0,0,2,NA,"1"
182,1,1,1,0.506666666666667,0.386666666666667,0,0,2,NA,"1"
183,1,1,1,0.46,0.4,0,0,2,NA,"1"
184,1,1,1,0.54,0.48,0,0,2,NA,"1"
185,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
186,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"1"
187,1,1,1,0.533333333333333,0.44,0,0,2,NA,"1"
188,1,1,1,0.553333333333333,0.4,0,0,2,NA,"1"
189,1,1,1,0.46,0.373333333333333,0,0,2,NA,"1"
190,1,1,1,0.553333333333333,0.373333333333333,0,0,2,NA,"1"
191,1,1,1,0.506666666666667,0.373333333333333,0,0,2,NA,"1"
192,1,1,1,0.5,0.4,0,0,2,NA,"1"
193,1,1,1,0.526666666666667,0.386666666666667,0,0,2,NA,"1"
194,1,1,1,0.533333333333333,0.373333333333333,0,0,2,NA,"1"
195,1,1,1,0.493333333333333,0.453333333333333,0,0,2,NA,"1"
196,1,1,1,0.486666666666667,0.44,0,0,2,NA,"1"
197,1,1,1,0.48,0.426666666666667,0,0,2,NA,"1"
198,1,1,1,0.486666666666667,0.44,0,0,2,NA,"1"
199,1,1,1,0.566666666666667,0.413333333333333,0,0,2,NA,"1"
200,1,1,1,0.473333333333333,NA,NA,NA,NA,NA,"1"
1,0.493333333333333,0.453333333333333,0.486666666666667,0.486666666666667,0.506666666666667,0.0909090909090909,0.0684931506849315,2.12328767123288,1.88311688311688,"2"
2,0.48,0.386666666666667,0.44,0.526666666666667,0.48,0.154929577464789,0.0632911392405063,1.84848484848485,2.11904761904762,"2"
3,0.533333333333333,0.42,0.486666666666667,0.486666666666667,0.453333333333333,0.051948051948052,0.0547945205479452,2.10958904109589,1.8961038961039,"2"
4,0.5,0.4,0.46,0.5,0.48,0.0933333333333333,0.106666666666667,2.02898550724638,1.97530864197531,"2"
5,0.493333333333333,0.293333333333333,0.406666666666667,0.493333333333333,0.44,0.105263157894737,0.121621621621622,1.95081967213115,2.03370786516854,"2"
6,0.586666666666667,0.326666666666667,0.466666666666667,0.48,0.506666666666667,0.0641025641025641,0.0416666666666667,2.41428571428571,1.6375,"2"
7,0.606666666666667,0.286666666666667,0.406666666666667,0.486666666666667,0.373333333333333,0.0779220779220779,0.0684931506849315,2.54098360655738,1.62921348314607,"2"
8,0.56,0.293333333333333,0.453333333333333,0.52,0.48,0.111111111111111,0.0256410256410256,2.52941176470588,1.5609756097561,"2"
9,0.633333333333333,0.333333333333333,0.493333333333333,0.513333333333333,0.52,0.0410958904109589,0.0649350649350649,2.37837837837838,1.63157894736842,"2"
10,0.593333333333333,0.366666666666667,0.493333333333333,0.533333333333333,0.466666666666667,0.0714285714285714,0.0125,2.71621621621622,1.30263157894737,"2"
11,0.62,0.393333333333333,0.493333333333333,0.506666666666667,0.52,0.0675675675675676,0.0921052631578947,2.18918918918919,1.81578947368421,"2"
12,0.686666666666667,0.313333333333333,0.48,0.52,0.52,0.0416666666666667,0.0256410256410256,2.33333333333333,1.69230769230769,"2"
13,0.72,0.446666666666667,0.513333333333333,0.4,0.52,0.0222222222222222,0.0833333333333333,2.35064935064935,1.63013698630137,"2"
14,0.726666666666667,0.446666666666667,0.573333333333333,0.506666666666667,0.586666666666667,0.0540540540540541,0.0394736842105263,2.1046511627907,1.859375,"2"
15,0.7,0.486666666666667,0.573333333333333,0.553333333333333,0.44,0.0447761194029851,0.0240963855421687,2.2093023255814,1.71875,"2"
16,0.64,0.426666666666667,0.553333333333333,0.526666666666667,0.48,0.0845070422535211,0.0632911392405063,1.92771084337349,2.08955223880597,"2"
17,0.593333333333333,0.486666666666667,0.56,0.466666666666667,0.466666666666667,0.05,0.0571428571428571,2.29761904761905,1.62121212121212,"2"
18,0.686666666666667,0.546666666666667,0.62,0.466666666666667,0.4,0.075,0.0857142857142857,1.82795698924731,2.28070175438596,"2"
19,0.64,0.54,0.6,0.54,0.466666666666667,0.0144927536231884,0.037037037037037,2.27777777777778,1.58333333333333,"2"
20,0.646666666666667,0.493333333333333,0.6,0.513333333333333,0.426666666666667,0.0547945205479452,0.0649350649350649,2.23333333333333,1.65,"2"
21,0.7,0.52,0.693333333333333,0.466666666666667,0.4,0.0375,0.0428571428571429,1.88461538461538,2.26086956521739,"2"
22,0.773333333333333,0.42,0.64,0.5,0.533333333333333,0.0666666666666667,0.0266666666666667,2.01041666666667,1.98148148148148,"2"
23,0.693333333333333,0.493333333333333,0.593333333333333,0.52,0.453333333333333,0.0972222222222222,0.0897435897435897,1.92134831460674,2.11475409836066,"2"
24,0.646666666666667,0.5,0.586666666666667,0.46,0.48,0.0740740740740741,0.0869565217391304,1.85227272727273,2.20967741935484,"2"
25,0.56,0.373333333333333,0.466666666666667,0.52,0.493333333333333,0.0972222222222222,0.0641025641025641,2.27142857142857,1.7625,"2"
26,0.466666666666667,0.4,0.42,0.553333333333333,0.466666666666667,0.104477611940299,0.0481927710843374,2.50793650793651,1.63218390804598,"2"
27,0.526666666666667,0.526666666666667,0.58,0.566666666666667,0.506666666666667,0.123076923076923,0.0352941176470588,2.10344827586207,1.85714285714286,"2"
28,0.566666666666667,0.513333333333333,0.52,0.54,0.466666666666667,0.0579710144927536,0.0617283950617284,2.05128205128205,1.94444444444444,"2"
29,0.526666666666667,0.633333333333333,0.566666666666667,0.46,0.48,0.0617283950617284,0.0579710144927536,2.01176470588235,1.98461538461538,"2"
30,0.466666666666667,0.746666666666667,0.593333333333333,0.466666666666667,0.44,0.05,0.1,2.06741573033708,1.90163934426229,"2"
31,0.413333333333333,0.82,0.58,0.353333333333333,0.466666666666667,0.0206185567010309,0.113207547169811,2.22988505747126,1.68253968253968,"2"
32,0.5,0.833333333333333,0.593333333333333,0.486666666666667,0.52,0.025974025974026,0.0410958904109589,2.30337078651685,1.55737704918033,"2"
33,0.573333333333333,0.933333333333333,0.8,0.446666666666667,0.466666666666667,0.0120481927710843,0,2.15,1.4,"2"
34,0.566666666666667,0.973333333333333,0.793333333333333,0.446666666666667,0.466666666666667,0.0240963855421687,0.0447761194029851,2.09243697478992,1.64516129032258,"2"
35,0.633333333333333,0.98,0.766666666666667,0.46,0.506666666666667,0.0123456790123457,0.072463768115942,2.01739130434783,1.94285714285714,"2"
36,0.613333333333333,1,0.78,0.44,0.453333333333333,0.0238095238095238,0.0303030303030303,1.90598290598291,2.33333333333333,"2"
37,0.433333333333333,1,0.766666666666667,0.5,0.386666666666667,0.0266666666666667,0.0266666666666667,2.09565217391304,1.68571428571429,"2"
38,0.46,1,0.726666666666667,0.5,0.506666666666667,0.04,0.0266666666666667,1.94495412844037,2.14634146341463,"2"
39,0.413333333333333,1,0.746666666666667,0.54,0.466666666666667,0.0289855072463768,0.037037037037037,1.97321428571429,2.07894736842105,"2"
40,0.4,1,0.7,0.486666666666667,0.493333333333333,0.025974025974026,0.0684931506849315,2.03809523809524,1.91111111111111,"2"
41,0.433333333333333,1,0.74,0.566666666666667,0.44,0.0307692307692308,0.0117647058823529,2.02702702702703,1.92307692307692,"2"
42,0.413333333333333,1,0.673333333333333,0.5,0.453333333333333,0.0133333333333333,0.04,2.01980198019802,1.95918367346939,"2"
43,0.546666666666667,1,0.773333333333333,0.466666666666667,0.48,0.0125,0.0142857142857143,2.1551724137931,1.47058823529412,"2"
44,0.52,1,0.766666666666667,0.4,0.506666666666667,0.0111111111111111,0.0333333333333333,2.03478260869565,1.88571428571429,"2"
45,0.513333333333333,1,0.746666666666667,0.48,0.506666666666667,0.0128205128205128,0.0138888888888889,2.17857142857143,1.47368421052632,"2"
46,0.533333333333333,1,0.706666666666667,0.473333333333333,0.413333333333333,0.0253164556962025,0.0704225352112676,1.89622641509434,2.25,"2"
47,0.606666666666667,1,0.846666666666667,0.473333333333333,0.453333333333333,0.0253164556962025,0.0140845070422535,2.07874015748031,1.56521739130435,"2"
48,0.706666666666667,1,0.833333333333333,0.473333333333333,0.466666666666667,0.0126582278481013,0.028169014084507,2.024,1.88,"2"
49,0.793333333333333,1,0.9,0.513333333333333,0.44,0,0.012987012987013,1.97037037037037,2.26666666666667,"2"
50,0.74,1,0.886666666666667,0.493333333333333,0.413333333333333,0.0131578947368421,0,2.03759398496241,1.70588235294118,"2"
51,0.78,1,0.9,0.54,0.426666666666667,0,0,2.18518518518519,0.333333333333333,"2"
52,0.866666666666667,1,0.933333333333333,0.526666666666667,0.36,0,0.0126582278481013,2.06428571428571,1.1,"2"
53,0.906666666666667,1,0.946666666666667,0.46,0.36,0.0123456790123457,0,1.97887323943662,2.375,"2"
54,0.873333333333333,1,0.92,0.466666666666667,0.386666666666667,0,0.0142857142857143,1.94202898550725,2.66666666666667,"2"
55,0.846666666666667,1,0.906666666666667,0.5,0.453333333333333,0,0,2.10294117647059,1,"2"
56,0.84,1,0.94,0.506666666666667,0.413333333333333,0,0,2.06382978723404,1,"2"
57,0.933333333333333,1,0.973333333333333,0.5,0.4,0,0,2.04794520547945,0.25,"2"
58,0.913333333333333,1,0.966666666666667,0.54,0.413333333333333,0.0144927536231884,0,1.97931034482759,2.6,"2"
59,0.94,1,0.946666666666667,0.473333333333333,0.426666666666667,0.0126582278481013,0,1.97887323943662,2.375,"2"
60,0.946666666666667,1,0.966666666666667,0.553333333333333,0.36,0,0,2.02758620689655,1.2,"2"
61,0.986666666666667,1,0.993333333333333,0.513333333333333,0.4,0,0.012987012987013,1.95302013422819,9,"2"
62,0.966666666666667,1,0.966666666666667,0.56,0.36,0.0151515151515152,0,1.98620689655172,2.4,"2"
63,0.953333333333333,1,0.973333333333333,0.566666666666667,0.373333333333333,0.0153846153846154,0,1.9041095890411,5.5,"2"
64,0.913333333333333,1,0.953333333333333,0.54,0.413333333333333,0,0,2.04895104895105,1,"2"
65,0.98,1,0.986666666666667,0.453333333333333,0.413333333333333,0,0,2.02702702702703,0,"2"
66,1,1,1,0.486666666666667,0.373333333333333,0,0,2,NA,"2"
67,1,1,1,0.446666666666667,0.386666666666667,0,0,2,NA,"2"
68,1,1,1,0.466666666666667,0.426666666666667,0,0,2,NA,"2"
69,1,1,1,0.513333333333333,0.4,0,0,2,NA,"2"
70,1,1,1,0.466666666666667,0.413333333333333,0,0,2,NA,"2"
71,1,1,1,0.513333333333333,0.44,0,0,2,NA,"2"
72,1,1,1,0.56,0.413333333333333,0,0,2,NA,"2"
73,1,1,1,0.493333333333333,0.4,0,0,2,NA,"2"
74,1,1,1,0.426666666666667,0.44,0,0,2,NA,"2"
75,1,1,1,0.526666666666667,0.386666666666667,0,0,2,NA,"2"
76,1,1,1,0.52,0.426666666666667,0,0,2,NA,"2"
77,1,1,1,0.533333333333333,0.44,0,0,2,NA,"2"
78,1,1,1,0.493333333333333,0.4,0,0,2,NA,"2"
79,1,1,1,0.433333333333333,0.4,0,0,2,NA,"2"
80,1,1,1,0.533333333333333,0.453333333333333,0,0,2,NA,"2"
81,1,1,1,0.42,0.4,0,0,2,NA,"2"
82,1,1,1,0.533333333333333,0.373333333333333,0,0,2,NA,"2"
83,1,1,1,0.553333333333333,0.36,0,0,2,NA,"2"
84,1,1,1,0.526666666666667,0.346666666666667,0,0,2,NA,"2"
85,1,1,1,0.466666666666667,0.386666666666667,0,0,2,NA,"2"
86,1,1,1,0.44,0.4,0,0,2,NA,"2"
87,1,1,1,0.526666666666667,0.373333333333333,0,0,2,NA,"2"
88,1,1,1,0.52,0.386666666666667,0,0,2,NA,"2"
89,1,1,1,0.573333333333333,0.4,0,0,2,NA,"2"
90,1,1,1,0.473333333333333,0.48,0,0,2,NA,"2"
91,1,1,1,0.526666666666667,0.44,0,0,2,NA,"2"
92,1,1,1,0.513333333333333,0.413333333333333,0,0,2,NA,"2"
93,1,1,1,0.513333333333333,0.386666666666667,0,0,2,NA,"2"
94,1,1,1,0.506666666666667,0.44,0,0,2,NA,"2"
95,1,1,1,0.526666666666667,0.386666666666667,0,0,2,NA,"2"
96,1,1,1,0.453333333333333,0.466666666666667,0,0,2,NA,"2"
97,1,1,1,0.546666666666667,0.466666666666667,0,0,2,NA,"2"
98,1,1,1,0.486666666666667,0.413333333333333,0,0,2,NA,"2"
99,1,1,1,0.44,0.386666666666667,0,0,2,NA,"2"
100,1,1,1,0.5,0.48,0,0,2,NA,"2"
101,1,1,1,0.533333333333333,0.413333333333333,0,0,2,NA,"2"
102,1,1,1,0.56,0.44,0,0,2,NA,"2"
103,1,1,1,0.513333333333333,0.426666666666667,0,0,2,NA,"2"
104,1,1,1,0.593333333333333,0.466666666666667,0,0,2,NA,"2"
105,1,1,1,0.513333333333333,0.426666666666667,0,0,2,NA,"2"
106,1,1,1,0.44,0.466666666666667,0,0,2,NA,"2"
107,1,1,1,0.473333333333333,0.52,0,0,2,NA,"2"
108,1,1,1,0.58,0.453333333333333,0,0,2,NA,"2"
109,1,1,1,0.513333333333333,0.36,0,0,2,NA,"2"
110,1,1,1,0.506666666666667,0.466666666666667,0,0,2,NA,"2"
111,1,1,1,0.446666666666667,0.466666666666667,0,0,2,NA,"2"
112,1,1,1,0.453333333333333,0.373333333333333,0,0,2,NA,"2"
113,1,1,1,0.42,0.453333333333333,0,0,2,NA,"2"
114,1,1,1,0.54,0.373333333333333,0,0,2,NA,"2"
115,1,1,1,0.486666666666667,0.373333333333333,0,0,2,NA,"2"
