"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
72,0,0,0,0.5,0.386666666666667,0.266666666666667,0.293333333333333,NA,2,"1"
73,0,0,0,0.58,0.44,0.444444444444444,0.195402298850575,NA,2,"1"
74,0,0,0,0.566666666666667,0.426666666666667,0.4,0.2,NA,2,"1"
75,0,0,0,0.513333333333333,0.453333333333333,0.26027397260274,0.311688311688312,NA,2,"1"
76,0,0,0,0.446666666666667,0.426666666666667,0.240963855421687,0.402985074626866,NA,2,"1"
77,0,0,0,0.553333333333333,0.546666666666667,0.343283582089552,0.156626506024096,NA,2,"1"
78,0,0,0,0.52,0.44,0.222222222222222,0.256410256410256,NA,2,"1"
79,0,0,0,0.466666666666667,0.533333333333333,0.175,0.3,NA,2,"1"
80,0,0,0,0.52,0.4,0.263888888888889,0.269230769230769,NA,2,"1"
81,0,0,0,0.46,0.546666666666667,0.197530864197531,0.333333333333333,NA,2,"1"
82,0,0,0,0.473333333333333,0.413333333333333,0.240506329113924,0.309859154929577,NA,2,"1"
83,0,0,0,0.553333333333333,0.506666666666667,0.358208955223881,0.180722891566265,NA,2,"1"
84,0,0,0,0.48,0.413333333333333,0.269230769230769,0.319444444444444,NA,2,"1"
85,0,0,0,0.586666666666667,0.466666666666667,0.370967741935484,0.181818181818182,NA,2,"1"
86,0,0,0,0.506666666666667,0.453333333333333,0.22972972972973,0.263157894736842,NA,2,"1"
87,0,0,0,0.486666666666667,0.506666666666667,0.207792207792208,0.26027397260274,NA,2,"1"
88,0,0,0,0.493333333333333,0.44,0.263157894736842,0.243243243243243,NA,2,"1"
89,0,0,0,0.426666666666667,0.413333333333333,0.197674418604651,0.4375,NA,2,"1"
90,0,0,0,0.473333333333333,0.453333333333333,0.30379746835443,0.309859154929577,NA,2,"1"
91,0,0,0,0.48,0.546666666666667,0.243589743589744,0.263888888888889,NA,2,"1"
92,0,0,0,0.486666666666667,0.493333333333333,0.220779220779221,0.301369863013699,NA,2,"1"
93,0,0,0,0.613333333333333,0.413333333333333,0.482758620689655,0.184782608695652,NA,2,"1"
94,0,0,0,0.48,0.44,0.243589743589744,0.236111111111111,NA,2,"1"
95,0,0,0,0.48,0.48,0.230769230769231,0.305555555555556,NA,2,"1"
96,0,0,0,0.506666666666667,0.413333333333333,0.283783783783784,0.263157894736842,NA,2,"1"
97,0,0,0,0.54,0.4,0.347826086956522,0.222222222222222,NA,2,"1"
98,0,0,0,0.433333333333333,0.493333333333333,0.164705882352941,0.384615384615385,NA,2,"1"
99,0,0,0,0.526666666666667,0.493333333333333,0.309859154929577,0.240506329113924,NA,2,"1"
100,0,0,0,0.526666666666667,0.453333333333333,0.323943661971831,0.240506329113924,NA,2,"1"
101,0,0,0,0.38,0.44,0.172043010752688,0.43859649122807,NA,2,"1"
102,0,0,0,0.506666666666667,0.466666666666667,0.256756756756757,0.197368421052632,NA,2,"1"
103,0,0,0,0.5,0.453333333333333,0.28,0.32,NA,2,"1"
104,0,0,0,0.48,0.466666666666667,0.282051282051282,0.263888888888889,NA,2,"1"
105,0,0,0,0.48,0.453333333333333,0.243589743589744,0.347222222222222,NA,2,"1"
106,0,0,0,0.526666666666667,0.493333333333333,0.267605633802817,0.30379746835443,NA,2,"1"
107,0,0,0,0.44,0.466666666666667,0.214285714285714,0.333333333333333,NA,2,"1"
108,0,0,0,0.52,0.48,0.25,0.217948717948718,NA,2,"1"
109,0,0,0,0.48,0.426666666666667,0.243589743589744,0.263888888888889,NA,2,"1"
110,0,0,0,0.526666666666667,0.413333333333333,0.394366197183099,0.240506329113924,NA,2,"1"
111,0,0,0,0.506666666666667,0.466666666666667,0.283783783783784,0.289473684210526,NA,2,"1"
112,0,0,0,0.506666666666667,0.426666666666667,0.310810810810811,0.315789473684211,NA,2,"1"
113,0,0,0,0.566666666666667,0.493333333333333,0.369230769230769,0.211764705882353,NA,2,"1"
114,0,0,0,0.5,0.426666666666667,0.213333333333333,0.333333333333333,NA,2,"1"
115,0,0,0,0.433333333333333,0.426666666666667,0.188235294117647,0.4,NA,2,"1"
116,0,0,0,0.48,0.48,0.230769230769231,0.25,NA,2,"1"
117,0,0,0,0.526666666666667,0.48,0.295774647887324,0.177215189873418,NA,2,"1"
118,0,0,0,0.493333333333333,0.44,0.355263157894737,0.310810810810811,NA,2,"1"
119,0,0,0,0.433333333333333,0.373333333333333,0.235294117647059,0.369230769230769,NA,2,"1"
120,0,0,0,0.473333333333333,0.386666666666667,0.240506329113924,0.309859154929577,NA,2,"1"
121,0,0,0,0.466666666666667,0.453333333333333,0.2375,0.357142857142857,NA,2,"1"
122,0,0,0,0.486666666666667,0.466666666666667,0.233766233766234,0.26027397260274,NA,2,"1"
123,0,0,0,0.526666666666667,0.506666666666667,0.253521126760563,0.227848101265823,NA,2,"1"
124,0,0,0,0.426666666666667,0.466666666666667,0.209302325581395,0.421875,NA,2,"1"
125,0,0,0,0.54,0.426666666666667,0.289855072463768,0.234567901234568,NA,2,"1"
126,0,0,0,0.46,0.44,0.234567901234568,0.304347826086957,NA,2,"1"
127,0,0,0,0.453333333333333,0.453333333333333,0.207317073170732,0.382352941176471,NA,2,"1"
128,0,0,0,0.446666666666667,0.48,0.216867469879518,0.298507462686567,NA,2,"1"
129,0,0,0,0.56,0.453333333333333,0.303030303030303,0.178571428571429,NA,2,"1"
130,0,0,0,0.446666666666667,0.373333333333333,0.216867469879518,0.358208955223881,NA,2,"1"
131,0,0,0,0.493333333333333,0.466666666666667,0.263157894736842,0.310810810810811,NA,2,"1"
132,0,0,0,0.526666666666667,0.386666666666667,0.366197183098592,0.278481012658228,NA,2,"1"
133,0,0,0,0.566666666666667,0.426666666666667,0.369230769230769,0.211764705882353,NA,2,"1"
134,0,0,0,0.453333333333333,0.4,0.268292682926829,0.382352941176471,NA,2,"1"
135,0,0,0,0.5,0.453333333333333,0.293333333333333,0.28,NA,2,"1"
136,0,0,0,0.533333333333333,0.4,0.285714285714286,0.2375,NA,2,"1"
137,0,0,0,0.553333333333333,0.453333333333333,0.358208955223881,0.204819277108434,NA,2,"1"
138,0,0,0,0.473333333333333,0.546666666666667,0.164556962025316,0.295774647887324,NA,2,"1"
139,0,0,0,0.54,0.413333333333333,0.318840579710145,0.271604938271605,NA,2,"1"
140,0,0,0,0.466666666666667,0.453333333333333,0.225,0.285714285714286,NA,2,"1"
141,0,0,0,0.506666666666667,0.44,0.243243243243243,0.236842105263158,NA,2,"1"
142,0,0,0,0.553333333333333,0.466666666666667,0.328358208955224,0.240963855421687,NA,2,"1"
143,0,0,0,0.42,0.413333333333333,0.206896551724138,0.365079365079365,NA,2,"1"
144,0,0,0,0.5,0.466666666666667,0.266666666666667,0.226666666666667,NA,2,"1"
145,0,0,0,0.466666666666667,0.413333333333333,0.2875,0.371428571428571,NA,2,"1"
146,0,0,0,0.513333333333333,0.426666666666667,0.273972602739726,0.324675324675325,NA,2,"1"
147,0,0,0,0.52,0.453333333333333,0.333333333333333,0.269230769230769,NA,2,"1"
148,0,0,0,0.426666666666667,0.466666666666667,0.232558139534884,0.53125,NA,2,"1"
149,0,0,0,0.46,0.44,0.246913580246914,0.304347826086957,NA,2,"1"
150,0,0,0,0.506666666666667,0.44,0.283783783783784,0.289473684210526,NA,2,"1"
151,0,0,0,0.513333333333333,0.44,0.273972602739726,0.246753246753247,NA,2,"1"
152,0,0,0,0.473333333333333,0.466666666666667,0.253164556962025,0.309859154929577,NA,2,"1"
153,0,0,0,0.52,0.466666666666667,0.347222222222222,0.217948717948718,NA,2,"1"
154,0,0,0,0.546666666666667,0.44,0.294117647058824,0.231707317073171,NA,2,"1"
155,0,0,0,0.46,0.506666666666667,0.197530864197531,0.289855072463768,NA,2,"1"
156,0,0,0,0.48,0.466666666666667,0.230769230769231,0.236111111111111,NA,2,"1"
157,0,0,0,0.48,0.44,0.269230769230769,0.333333333333333,NA,2,"1"
158,0,0,0,0.52,0.44,0.333333333333333,0.205128205128205,NA,2,"1"
159,0,0,0,0.433333333333333,0.4,0.188235294117647,0.384615384615385,NA,2,"1"
160,0,0,0,0.533333333333333,0.413333333333333,0.4,0.225,NA,2,"1"
161,0,0,0,0.46,0.4,0.222222222222222,0.347826086956522,NA,2,"1"
162,0,0,0,0.373333333333333,0.466666666666667,0.148936170212766,0.589285714285714,NA,2,"1"
163,0,0,0,0.426666666666667,0.48,0.209302325581395,0.3125,NA,2,"1"
164,0,0,0,0.486666666666667,0.466666666666667,0.285714285714286,0.246575342465753,NA,2,"1"
165,0,0,0,0.506666666666667,0.493333333333333,0.243243243243243,0.289473684210526,NA,2,"1"
166,0,0,0,0.506666666666667,0.44,0.297297297297297,0.236842105263158,NA,2,"1"
167,0,0,0,0.52,0.453333333333333,0.305555555555556,0.320512820512821,NA,2,"1"
168,0,0,0,0.406666666666667,0.426666666666667,0.191011235955056,0.459016393442623,NA,2,"1"
169,0,0,0,0.493333333333333,0.466666666666667,0.25,0.27027027027027,NA,2,"1"
170,0,0,0,0.473333333333333,0.44,0.265822784810127,0.338028169014085,NA,2,"1"
171,0,0,0,0.5,0.453333333333333,0.28,0.253333333333333,NA,2,"1"
172,0,0,0,0.546666666666667,0.426666666666667,0.338235294117647,0.280487804878049,NA,2,"1"
173,0,0,0,0.546666666666667,0.373333333333333,0.382352941176471,0.292682926829268,NA,2,"1"
174,0,0,0,0.426666666666667,0.52,0.162790697674419,0.375,NA,2,"1"
175,0,0,0,0.54,0.466666666666667,0.318840579710145,0.197530864197531,NA,2,"1"
176,0,0,0,0.453333333333333,0.493333333333333,0.182926829268293,0.308823529411765,NA,2,"1"
177,0,0,0,0.466666666666667,0.453333333333333,0.25,0.314285714285714,NA,2,"1"
178,0,0,0,0.593333333333333,0.44,0.508196721311475,0.202247191011236,NA,2,"1"
179,0,0,0,0.46,0.493333333333333,0.222222222222222,0.347826086956522,NA,2,"1"
180,0,0,0,0.506666666666667,0.4,0.256756756756757,0.263157894736842,NA,2,"1"
181,0,0,0,0.506666666666667,0.453333333333333,0.256756756756757,0.236842105263158,NA,2,"1"
182,0,0,0,0.473333333333333,0.493333333333333,0.253164556962025,0.28169014084507,NA,2,"1"
183,0,0,0,0.52,0.453333333333333,0.236111111111111,0.153846153846154,NA,2,"1"
184,0,0,0,0.493333333333333,0.413333333333333,0.236842105263158,0.324324324324324,NA,2,"1"
185,0,0,0,0.52,0.48,0.25,0.243589743589744,NA,2,"1"
186,0,0,0,0.42,0.44,0.218390804597701,0.412698412698413,NA,2,"1"
187,0,0,0,0.546666666666667,0.493333333333333,0.279411764705882,0.182926829268293,NA,2,"1"
188,0,0,0,0.48,0.506666666666667,0.217948717948718,0.291666666666667,NA,2,"1"
189,0,0,0,0.526666666666667,0.48,0.28169014084507,0.189873417721519,NA,2,"1"
190,0,0,0,0.613333333333333,0.44,0.396551724137931,0.141304347826087,NA,2,"1"
191,0,0,0,0.586666666666667,0.373333333333333,0.435483870967742,0.227272727272727,NA,2,"1"
192,0,0,0,0.526666666666667,0.533333333333333,0.225352112676056,0.215189873417722,NA,2,"1"
193,0,0,0,0.48,0.493333333333333,0.217948717948718,0.305555555555556,NA,2,"1"
194,0,0,0,0.52,0.413333333333333,0.319444444444444,0.282051282051282,NA,2,"1"
195,0,0,0,0.513333333333333,0.44,0.232876712328767,0.311688311688312,NA,2,"1"
196,0,0,0,0.46,0.453333333333333,0.246913580246914,0.289855072463768,NA,2,"1"
197,0,0,0,0.453333333333333,0.426666666666667,0.25609756097561,0.323529411764706,NA,2,"1"
198,0,0,0,0.526666666666667,0.426666666666667,0.295774647887324,0.265822784810127,NA,2,"1"
199,0,0,0,0.466666666666667,0.44,0.225,0.285714285714286,NA,2,"1"
200,0,0,0,0.48,NA,NA,NA,NA,NA,"1"
1,0.453333333333333,0.533333333333333,0.473333333333333,0.566666666666667,0.573333333333333,0.2,0.0941176470588235,1.84507042253521,2.13924050632911,"2"
2,0.42,0.493333333333333,0.466666666666667,0.486666666666667,0.573333333333333,0.142857142857143,0.123287671232877,1.91428571428571,2.075,"2"
3,0.44,0.466666666666667,0.446666666666667,0.48,0.506666666666667,0.0897435897435897,0.152777777777778,2.29850746268657,1.75903614457831,"2"
4,0.493333333333333,0.453333333333333,0.42,0.486666666666667,0.533333333333333,0.220779220779221,0.205479452054795,1.53968253968254,2.33333333333333,"2"
5,0.433333333333333,0.386666666666667,0.38,0.42,0.493333333333333,0.114942528735632,0.285714285714286,1.68421052631579,2.19354838709677,"2"
6,0.353333333333333,0.32,0.326666666666667,0.426666666666667,0.56,0.13953488372093,0.296875,1.81632653061224,2.08910891089109,"2"
7,0.353333333333333,0.286666666666667,0.34,0.54,0.48,0.260869565217391,0.148148148148148,1.52941176470588,2.24242424242424,"2"
8,0.293333333333333,0.3,0.266666666666667,0.546666666666667,0.493333333333333,0.220588235294118,0.134146341463415,1.8,2.07272727272727,"2"
9,0.233333333333333,0.22,0.193333333333333,0.433333333333333,0.52,0.188235294117647,0.276923076923077,1.93103448275862,2.01652892561983,"2"
10,0.233333333333333,0.26,0.22,0.486666666666667,0.546666666666667,0.116883116883117,0.191780821917808,2.60606060606061,1.82905982905983,"2"
11,0.266666666666667,0.186666666666667,0.2,0.473333333333333,0.493333333333333,0.151898734177215,0.267605633802817,1.7,2.075,"2"
12,0.306666666666667,0.173333333333333,0.286666666666667,0.506666666666667,0.6,0.175675675675676,0.131578947368421,1.83720930232558,2.06542056074766,"2"
13,0.293333333333333,0.153333333333333,0.22,0.453333333333333,0.52,0.146341463414634,0.264705882352941,1.81818181818182,2.05128205128205,"2"
14,0.34,0.186666666666667,0.28,0.513333333333333,0.493333333333333,0.178082191780822,0.233766233766234,1.80952380952381,2.07407407407407,"2"
15,0.253333333333333,0.16,0.22,0.526666666666667,0.52,0.211267605633803,0.189873417721519,1.75757575757576,2.06837606837607,"2"
16,0.226666666666667,0.126666666666667,0.2,0.48,0.44,0.192307692307692,0.25,1.66666666666667,2.08333333333333,"2"
17,0.206666666666667,0.146666666666667,0.22,0.546666666666667,0.52,0.264705882352941,0.207317073170732,1.87878787878788,2.03418803418803,"2"
18,0.213333333333333,0.166666666666667,0.186666666666667,0.48,0.533333333333333,0.256410256410256,0.222222222222222,1.60714285714286,2.09016393442623,"2"
19,0.146666666666667,0.18,0.16,0.506666666666667,0.546666666666667,0.243243243243243,0.236842105263158,2.04166666666667,1.99206349206349,"2"
20,0.166666666666667,0.146666666666667,0.173333333333333,0.473333333333333,0.48,0.291139240506329,0.211267605633803,1.30769230769231,2.14516129032258,"2"
21,0.113333333333333,0.126666666666667,0.113333333333333,0.44,0.52,0.166666666666667,0.318181818181818,1.88235294117647,2.01503759398496,"2"
22,0.1,0.106666666666667,0.1,0.526666666666667,0.453333333333333,0.352112676056338,0.240506329113924,1.66666666666667,2.03703703703704,"2"
23,0.0933333333333333,0.0866666666666667,0.113333333333333,0.48,0.493333333333333,0.256410256410256,0.25,1.70588235294118,2.03759398496241,"2"
24,0.08,0.0533333333333333,0.0866666666666667,0.46,0.506666666666667,0.222222222222222,0.304347826086957,2.15384615384615,1.98540145985401,"2"
25,0.0866666666666667,0.0466666666666667,0.0666666666666667,0.44,0.44,0.226190476190476,0.348484848484849,2.4,1.97142857142857,"2"
26,0.0933333333333333,0.0466666666666667,0.0866666666666667,0.48,0.4,0.256410256410256,0.305555555555556,2.23076923076923,1.97810218978102,"2"
27,0.0933333333333333,0.0533333333333333,0.0733333333333333,0.5,0.466666666666667,0.266666666666667,0.253333333333333,0.909090909090909,2.0863309352518,"2"
28,0.0933333333333333,0.0333333333333333,0.0933333333333333,0.5,0.44,0.266666666666667,0.32,1.35714285714286,2.06617647058824,"2"
29,0.0666666666666667,0.0266666666666667,0.06,0.48,0.493333333333333,0.256410256410256,0.263888888888889,1.88888888888889,2.00709219858156,"2"
30,0.0466666666666667,0.0333333333333333,0.04,0.48,0.48,0.282051282051282,0.291666666666667,1,2.04166666666667,"2"
31,0.06,0.00666666666666667,0.02,0.48,0.52,0.166666666666667,0.236111111111111,2,2,"2"
32,0.0733333333333333,0.00666666666666667,0.04,0.446666666666667,0.48,0.156626506024096,0.298507462686567,2.16666666666667,1.99305555555556,"2"
33,0.0866666666666667,0,0.04,0.486666666666667,0.493333333333333,0.220779220779221,0.26027397260274,1.5,2.02083333333333,"2"
34,0.0933333333333333,0,0.04,0.46,0.466666666666667,0.222222222222222,0.318840579710145,1.83333333333333,2.00694444444444,"2"
35,0.126666666666667,0,0.1,0.56,0.44,0.393939393939394,0.238095238095238,2,2,"2"
36,0.126666666666667,0,0.06,0.486666666666667,0.48,0.25974025974026,0.273972602739726,1.33333333333333,2.04255319148936,"2"
37,0.113333333333333,0,0.0533333333333333,0.533333333333333,0.493333333333333,0.357142857142857,0.2125,1.125,2.04929577464789,"2"
38,0.0666666666666667,0,0.0466666666666667,0.433333333333333,0.386666666666667,0.223529411764706,0.415384615384615,2,2,"2"
39,0.06,0,0.0266666666666667,0.526666666666667,0.48,0.28169014084507,0.227848101265823,1.75,2.00684931506849,"2"
40,0.08,0,0,0.506666666666667,0.453333333333333,0.310810810810811,0.276315789473684,NA,2,"2"
41,0.0666666666666667,0,0.0266666666666667,0.54,0.4,0.304347826086957,0.234567901234568,0.75,2.03424657534247,"2"
42,0.0866666666666667,0,0.04,0.466666666666667,0.373333333333333,0.225,0.314285714285714,3.16666666666667,1.95138888888889,"2"
43,0.1,0,0.04,0.52,0.44,0.277777777777778,0.256410256410256,2,2,"2"
44,0.0666666666666667,0,0.04,0.566666666666667,0.466666666666667,0.307692307692308,0.2,2.5,1.97916666666667,"2"
45,0.08,0,0.0466666666666667,0.546666666666667,0.44,0.338235294117647,0.231707317073171,2,2,"2"
46,0.08,0,0.0333333333333333,0.52,0.373333333333333,0.305555555555556,0.307692307692308,2,2,"2"
47,0.06,0,0.0333333333333333,0.54,0.48,0.318840579710145,0.209876543209877,0.6,2.04827586206897,"2"
48,0.0266666666666667,0,0.0133333333333333,0.466666666666667,0.453333333333333,0.2625,0.271428571428571,2,2,"2"
49,0.0266666666666667,0,0.02,0.48,0.4,0.269230769230769,0.333333333333333,2.33333333333333,1.99319727891156,"2"
50,0.02,0,0,0.573333333333333,0.44,0.390625,0.209302325581395,NA,2,"2"
51,0.0266666666666667,0,0.02,0.46,0.44,0.222222222222222,0.318840579710145,2,2,"2"
52,0.04,0,0.02,0.46,0.48,0.246913580246914,0.36231884057971,0.333333333333333,2.03401360544218,"2"
53,0.0266666666666667,0,0.0133333333333333,0.633333333333333,0.466666666666667,0.454545454545455,0.115789473684211,2,2,"2"
54,0.0466666666666667,0,0.0133333333333333,0.46,0.466666666666667,0.246913580246914,0.318840579710145,1.5,2.00675675675676,"2"
55,0.0466666666666667,0,0.02,0.466666666666667,0.453333333333333,0.225,0.285714285714286,0,2.04081632653061,"2"
