"generation","p_c","p_b","p_bh","p_f","p_mono","p_polyg","p_polya","RS_mono","RS_poly","run"
133,1,1,1,0.513333333333333,0.36,0,0,2,NA,"1"
134,1,1,1,0.486666666666667,0.426666666666667,0,0,2,NA,"1"
135,1,1,1,0.526666666666667,0.346666666666667,0,0,2,NA,"1"
136,1,1,1,0.533333333333333,0.413333333333333,0,0,2,NA,"1"
137,1,1,1,0.426666666666667,0.333333333333333,0,0,2,NA,"1"
138,1,1,1,0.46,0.306666666666667,0,0,2,NA,"1"
139,1,1,1,0.506666666666667,0.36,0,0,2,NA,"1"
140,1,1,1,0.52,0.32,0,0,2,NA,"1"
141,1,1,1,0.513333333333333,0.386666666666667,0,0,2,NA,"1"
142,1,1,1,0.44,0.32,0,0,2,NA,"1"
143,1,1,1,0.513333333333333,0.346666666666667,0,0,2,NA,"1"
144,1,1,1,0.486666666666667,0.333333333333333,0,0,2,NA,"1"
145,1,1,1,0.46,0.373333333333333,0,0,2,NA,"1"
146,1,1,1,0.533333333333333,0.36,0,0,2,NA,"1"
147,1,1,1,0.533333333333333,0.4,0,0,2,NA,"1"
148,1,1,1,0.486666666666667,0.346666666666667,0,0,2,NA,"1"
149,1,1,1,0.473333333333333,0.36,0,0,2,NA,"1"
150,1,1,1,0.526666666666667,0.346666666666667,0,0,2,NA,"1"
151,1,1,1,0.466666666666667,0.4,0,0,2,NA,"1"
152,1,1,1,0.493333333333333,0.36,0,0,2,NA,"1"
153,1,1,1,0.52,0.36,0,0,2,NA,"1"
154,1,1,1,0.473333333333333,0.413333333333333,0,0,2,NA,"1"
155,1,1,1,0.493333333333333,0.4,0,0,2,NA,"1"
156,1,1,1,0.433333333333333,0.413333333333333,0,0,2,NA,"1"
157,1,1,1,0.546666666666667,0.4,0,0,2,NA,"1"
158,1,1,1,0.52,0.44,0,0,2,NA,"1"
159,1,1,1,0.506666666666667,0.426666666666667,0,0,2,NA,"1"
160,1,1,1,0.486666666666667,0.346666666666667,0,0,2,NA,"1"
161,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
162,1,1,1,0.446666666666667,0.4,0,0,2,NA,"1"
163,1,1,1,0.453333333333333,0.346666666666667,0,0,2,NA,"1"
164,1,1,1,0.526666666666667,0.36,0,0,2,NA,"1"
165,1,1,1,0.5,0.386666666666667,0,0,2,NA,"1"
166,1,1,1,0.52,0.32,0,0,2,NA,"1"
167,1,1,1,0.48,0.386666666666667,0,0,2,NA,"1"
168,1,1,1,0.486666666666667,0.373333333333333,0,0,2,NA,"1"
169,1,1,1,0.493333333333333,0.4,0,0,2,NA,"1"
170,1,1,1,0.526666666666667,0.413333333333333,0,0,2,NA,"1"
171,1,1,1,0.453333333333333,0.32,0,0,2,NA,"1"
172,1,1,1,0.513333333333333,0.386666666666667,0,0,2,NA,"1"
173,1,1,1,0.433333333333333,0.333333333333333,0,0,2,NA,"1"
174,1,1,1,0.48,0.32,0,0,2,NA,"1"
175,1,1,1,0.526666666666667,0.413333333333333,0,0,2,NA,"1"
176,1,1,1,0.493333333333333,0.4,0,0,2,NA,"1"
177,1,1,1,0.473333333333333,0.413333333333333,0,0,2,NA,"1"
178,1,1,1,0.553333333333333,0.4,0,0,2,NA,"1"
179,1,1,1,0.44,0.386666666666667,0,0,2,NA,"1"
180,1,1,1,0.446666666666667,0.346666666666667,0,0,2,NA,"1"
181,1,1,1,0.56,0.373333333333333,0,0,2,NA,"1"
182,1,1,1,0.58,0.333333333333333,0,0,2,NA,"1"
183,1,1,1,0.54,0.346666666666667,0,0,2,NA,"1"
184,1,1,1,0.493333333333333,0.32,0,0,2,NA,"1"
185,1,1,1,0.5,0.32,0,0,2,NA,"1"
186,1,1,1,0.493333333333333,0.413333333333333,0,0,2,NA,"1"
187,1,1,1,0.586666666666667,0.413333333333333,0,0,2,NA,"1"
188,1,1,1,0.48,0.346666666666667,0,0,2,NA,"1"
189,1,1,1,0.5,0.36,0,0,2,NA,"1"
190,1,1,1,0.546666666666667,0.36,0,0,2,NA,"1"
191,1,1,1,0.506666666666667,0.32,0,0,2,NA,"1"
192,1,1,1,0.453333333333333,0.386666666666667,0,0,2,NA,"1"
193,1,1,1,0.54,0.333333333333333,0,0,2,NA,"1"
194,1,1,1,0.486666666666667,0.386666666666667,0,0,2,NA,"1"
195,1,1,1,0.513333333333333,0.413333333333333,0,0,2,NA,"1"
196,1,1,1,0.513333333333333,0.346666666666667,0,0,2,NA,"1"
197,1,1,1,0.446666666666667,0.36,0,0,2,NA,"1"
198,1,1,1,0.5,0.346666666666667,0,0,2,NA,"1"
199,1,1,1,0.526666666666667,0.346666666666667,0,0,2,NA,"1"
200,1,1,1,0.466666666666667,NA,NA,NA,NA,NA,"1"
1,0.493333333333333,0.466666666666667,0.54,0.566666666666667,0.493333333333333,0.0461538461538462,0.0588235294117647,2.08641975308642,1.89855072463768,"2"
